uuid,pokemon_id,stat_id,base_stat,effort
83e53eb4-cec8-4f7e-9d4d-3e5bfad441c6,164,3,50,0
83f48be7-ae40-40d7-8b96-82f0f2e27a1b,34,6,85,0
83f7c9c5-10b1-4c1b-8997-2d75dd5124c7,308,5,75,0
841c9528-a8d2-4a01-be75-6b16c4bf9b3e,115,4,40,0
842506fd-80b7-4d15-8880-2f92f8ab6f73,258,3,50,0
8453174e-fa29-4237-b679-6163ba779ae4,231,4,40,0
849736b8-0106-4a5f-b954-5cebc51ad8b2,325,5,80,1
84cf7725-edab-4c0d-b0f2-a5f28b5a955d,312,2,40,0
84d23930-bb4c-4344-9146-da51a6717b84,222,3,95,1
850c06da-1a51-40e0-90ae-ed5545b98842,377,4,50,0
851090bf-3fd6-479e-8d33-4b7eba46e9d6,87,5,95,2
852ff250-77c8-4b5a-87b8-0fbfe149c8ad,84,2,85,1
85323034-8f30-4f66-86b5-4fe04b878c2e,106,5,110,0
856a8e12-a63c-4290-a005-9df8fa593705,264,4,50,0
857b1558-3f88-48df-a751-9295724be7c7,63,6,90,0
85d21e8c-061f-4b23-8591-7a4edbe4df2e,172,3,15,0
85f86972-d51e-408d-98c0-93e70ee751c7,14,6,35,0
85f8cba9-777f-49a4-a30c-0d17e54e7f83,211,5,55,0
8627f11b-b9a3-464f-9eff-dba035dfe81e,254,3,65,0
86a1345b-a5b1-4753-93b2-1ce3fc39a003,207,2,75,0
86aa72f6-c2f2-4c46-981a-801271b8e3a9,248,6,61,0
86b5506d-3c4f-4492-82f7-91efdd879dec,189,6,110,3
8710d259-1616-4eb7-9f95-1a165848b20d,257,1,80,0
8739faa5-d49a-4d44-a779-b14ad55922b1,136,5,110,0
873b87ba-855f-419c-8598-bfe625862a90,207,1,65,0
873f2c1c-4633-49ee-a0e9-b592e77ee70d,67,3,70,0
8756282e-8a0f-451b-ae7d-29b5f129e0fd,41,1,40,0
875b9a16-a24e-4bfc-a6a0-5163e9f3a8e6,129,6,80,1
87789ca0-9718-4ef2-9fec-0c1ec9751223,306,5,60,0
87ab68ac-3152-4b10-a79b-8f7500e80f8a,18,1,83,0
87c4c4e6-c189-4d9a-b98e-1aa9ff2c23cb,279,3,100,2
87f14320-1139-4bd8-96ef-c24df41ae625,52,1,40,0
882203c7-1a6e-431b-b501-1128487d571b,32,5,40,0
883bce3c-b618-4f7f-969d-4afc6ec6c15b,266,2,35,0
886e069f-f774-459b-aa33-c2aee76a7b64,287,3,60,0
889a1246-fef2-4d13-96d3-40556f87776a,381,3,80,0
88eba2da-5951-45f6-aeb6-424630126c81,232,4,60,0
88faa6da-6765-4a3d-ac2e-4c3db32d2999,320,1,130,1
89130153-5e86-49bd-a666-a64a73069a9d,165,2,20,0
893e61ae-4548-44de-8a7b-a916327c5d2d,243,2,85,0
893f69f4-0e9d-4a73-aa96-668c677e4e4d,86,1,65,0
8967719e-5355-4b61-8704-76dae3a77b34,330,5,80,0
89762faa-f0d6-4b49-9339-e9d9ef8b1243,122,5,120,2
8980e2fd-0a70-4179-ac49-7c62438f48bd,307,6,60,1
89836238-e15c-425e-a111-09a045161d31,371,4,40,0
899fc833-f47e-4644-bc03-becf6daf54be,143,6,30,0
89c0aef0-af7e-453d-b666-5c1266b1e2d5,33,5,55,0
89d0d3dd-94a2-42f2-b2ca-b6e0a30f59fd,60,5,40,0
89d13d31-77d0-48bd-8e03-1cfef4006a06,378,2,50,0
89dcce44-4543-4d98-b0e0-08fdceaa20ae,183,1,70,2
89de1397-a32c-4292-b4d1-d016e9f189e2,254,2,85,0
8a095075-e454-4759-9bdf-a32d33c47e52,333,5,75,1
8a23ff60-3727-4611-916d-15924a2c9c96,144,2,85,0
8a2fcbc4-a5e0-487e-a9fd-b5e329809e5d,277,6,125,2
8a5ead5d-7127-4460-a343-f8f161ad7ebd,31,5,85,0
8a912189-801e-489f-bc37-846d1ad55dd0,330,1,80,0
8aa20351-f88a-42dd-b20c-db154bafd4ae,226,2,40,0
8ae54323-47db-42ac-93de-c3ea7caee1a5,223,1,35,0
8b24faca-e20f-4625-86af-5e2380d9f8c4,280,2,25,0
8bb43666-84c7-4a2f-879a-fb8e460ed684,145,6,100,0
8bbc754d-0e73-415c-a41c-7423df2f3a70,242,4,75,0
8bccaa20-82ef-4d4e-9523-698e392496a8,133,6,55,0
8bd5fa5f-e060-41c6-a807-d1da14a96019,204,3,90,1
8d2fb546-9c36-4481-8235-3e58435063c6,203,2,80,0
8d438b7a-dac7-4c70-b548-587554e4f419,260,1,100,0
8d4645ec-c524-4089-8b70-77a0904a7f07,27,2,75,0
8d62738a-51e2-471c-9e42-d313547f472a,196,6,110,0
8d83e065-dc3a-4947-ac3b-a8f454174fb3,380,4,110,0
8dc5892a-58b4-479e-af37-26ed89ff4333,378,3,100,0
8dc5b2d4-2e37-4d64-8de3-c0f8d9fdc7c8,198,2,85,0
8dc9ac14-dfe5-4076-a2f6-e919c53c04db,321,2,90,0
8dcf7b7e-a2d2-4a4d-8ef1-bc0d3060e4e4,163,6,50,0
8de5936f-27a7-4020-8d89-677313902b13,306,3,180,3
8e17d968-6ebe-4fbb-a7fb-160d24bbb803,226,1,85,0
8e183b96-c42c-4bc2-a116-ca8875469dfa,301,4,55,0
8e1fcf7b-d8c9-4d2e-8d80-516f18976999,188,1,55,0
8e3d12f6-b334-4017-a900-3be5acdbc2bb,258,5,50,0
8e68b500-6cfc-4dab-9bc3-e7a01745969d,205,6,40,0
8e6ba27a-bef9-4977-b709-ec4edc5c2587,50,2,55,0
8e9b6222-ccd7-4933-8247-8f15aaf53c65,228,3,30,0
8ed020f3-b4d9-42eb-a115-96eb04427e1a,217,5,75,0
8f3f005d-c912-4f9b-ac35-03fde99e9434,304,1,50,0
8f3f6de0-89d3-406b-a0b1-5a14d96b2b80,241,6,100,0
8f54c8d6-e4bc-4467-9469-da9de2768b23,256,1,60,0
8f6175dd-ec28-4f26-b73f-69abcaa579e8,314,3,75,0
8f6fdf96-f7d6-49f1-bce5-1e17df0cea26,295,5,73,0
8f9027dd-1d5f-4fa5-8e08-5d91273f9284,124,4,115,2
8f99e2f4-1acf-4ca0-8ba1-971329963c61,76,4,55,0
8fb4a0ed-45bb-4181-9867-f837b2437bdd,71,1,80,0
8fe71178-f6b4-4dc0-960d-9d1a467279f6,254,1,70,0
8ff8d37a-0e9b-41b5-8396-744d961d78af,236,4,35,0
903939e3-5237-4dca-a9b0-2f831d910478,86,5,70,1
9064f78d-8b7c-4c04-9261-7a2ef125494a,157,3,78,0
90791813-9206-4787-8b06-833fc0ad020d,89,2,105,1
90842d64-9140-4499-8af1-6b871f762143,76,1,80,0
908b65ae-dc66-408a-a28f-3190700fab33,112,5,45,0
909eb3b2-1d39-42d4-8126-26d1030c2e13,82,2,60,0
90ae9061-5b9d-4749-bae2-736a27cf8995,101,3,70,0
910775c5-393a-4bd0-b530-48d75a89f4e0,358,6,65,0
9118e242-4638-4179-a24c-2fce3c3a8676,365,5,90,0
91394b6b-f9fa-4bf1-bcaf-2fa2957db443,70,1,65,0
91897369-b324-4b29-a49a-aa786229518a,117,3,95,1
91936bf0-3dad-49c3-8e63-9be1590291c1,284,5,82,1
91af21f2-aefc-4760-b2b1-0d65670919b0,20,1,55,0
91bce76e-8bbf-4579-af13-475ba15d9643,87,1,90,0
91be9d27-e277-4665-9fcc-8bc33f28d7f0,35,4,60,0
91c386b2-766c-45a4-af66-02e495d902ca,189,1,75,0
91d3c358-7923-420b-babe-64864ba0178b,383,5,90,0
91e28a09-71c5-45b5-9ca8-bffb32853d7e,43,4,75,1
91e9272e-5cd7-4753-9853-9c142b9c273c,299,5,90,0
923fc1ae-5b77-4b98-a23a-4a9c6053090c,242,3,10,0
9256eee2-25e5-446f-a780-8d3a78109787,146,2,100,0
92585400-707c-4c56-9f7f-dd81be96e9a8,78,6,105,2
92bb8c7b-4b8f-46b1-8652-9e52b0bce271,380,6,110,0
9303e8f4-08b3-4eca-b992-f067e8fc3528,176,1,55,0
9313fec4-8fc7-448b-a21e-7b98d3946522,305,2,90,0
93257ad3-1668-4b42-824e-65d1e83187ab,203,5,65,0
93389e8a-4084-44a4-8f90-7feb6991953c,175,6,20,0
9369c906-2ee2-48ab-98cf-14e8a1ad92a3,137,5,75,0
938492a9-cab7-41e5-8c7a-5a3ff3ab104e,172,6,60,1
94000eda-3c4e-4be6-b07f-76a7c2c200cf,310,3,60,0
941273ce-b68a-4df4-97b9-33ca2d57d1d4,295,3,63,0
941c506e-83be-419b-bf1b-70c317c70324,231,3,60,0
9441a0cb-2ee2-4f0e-9377-caff44438c56,148,4,70,0
944db19e-c2f2-42da-9279-fc9732f9ce31,173,2,25,0
944e1dab-7cf7-43c6-9fc8-a737b0d31423,208,4,55,0
944e41cd-d64c-43f2-9847-8e998dc44209,195,6,35,0
945c4eda-a614-4c40-bc1d-c188af32c502,241,5,70,0
945e601e-bd15-438b-81d6-969a86524ff4,38,5,100,1
946b00f5-8e7a-4c2a-aa86-bf4d9a7bc817,144,6,85,0
94a4f309-91d1-42e7-a96a-37c6af052c24,63,1,25,0
94c107a2-c7ad-4517-8fc2-54217be17d08,238,2,30,0
94d89aef-1148-42dc-800c-f18816ea3bed,370,5,65,0
94f4c7d1-45fe-4b26-861a-048d0ac3d246,360,6,23,0
9513a206-f815-47f6-bae1-a661cbed5a60,334,3,90,0
9526331b-7222-49e7-9566-d7d16c7d8189,251,1,100,3
95267083-ca63-40e9-9526-bca66572e3f4,193,3,45,0
954d4776-eb9e-4a4e-bd38-bff3e2e322ca,112,6,40,0
957474b0-86c5-4b8a-b7f2-6393d076a653,206,3,70,0
957f8e7f-a30d-4af6-88eb-3ebcf2dfc7a0,60,4,40,0
95836b46-fdc2-4168-a9ac-afe87c1c1d5e,141,2,115,2
95c91e48-b292-4d15-84d3-ca29ce4bc59e,382,3,90,0
95cc4723-bb4e-4f78-81f0-17322c7bef67,369,2,90,0
95f07537-a43e-4d40-a227-66f7c28e7b62,352,6,40,0
95f5ded4-3dce-4afd-8455-ad891da5529d,1,3,49,0
95fd5e8f-9f57-4573-90fc-1a16f7151f44,209,2,80,1
95ffb0ec-a82a-4b97-856f-e584384733f0,18,4,70,0
961a90f1-65c8-47a9-91a2-1ab1ac27a69d,192,4,105,2
9639c079-2f21-4b05-a42b-e04fad86634e,57,4,60,0
964d9c45-bedd-4b0e-a7f9-72d86a1274fb,108,1,90,2
9654a98b-4700-434a-8670-901957e21d00,280,5,35,0
968c11a1-6d3a-4f00-94b7-6cebaa4c614d,272,4,90,0
969c7c20-2a2b-4083-89e6-0f1577c97aa2,312,4,75,0
96b0dc8e-91b4-491d-bfb9-29887ec9fcd8,16,4,35,0
96d16c92-1d61-449b-bbdb-d392a2841306,295,2,91,0
96d3b6ae-229d-4dd2-bc0f-fb7275771f85,101,4,80,0
96f5e5df-6369-4119-bc84-31054b0d7e28,6,3,78,0
9706f96c-1052-4891-8795-6908e3191728,149,1,91,0
9708803f-da94-4c2d-aa0d-a45245446732,41,5,40,0
9718aa80-5d2c-45d3-9c97-ee9d9b70201b,332,6,55,0
97274d05-dc50-43fb-aea3-8b15b8066cb1,283,1,40,0
972dc828-c70a-449a-9f85-6c39af9cec8b,51,3,50,0
97528c12-0325-4acc-b0c5-66af874fefc1,261,2,55,1
975e87fd-09fd-4a5a-9866-4a9c46da33d4,147,2,64,1
97e0e739-86c6-45f2-9350-203fdd267754,121,5,85,0
9800b93d-37f8-4e6c-b14f-a7c8b8825ff5,138,2,40,0
982d3c02-d666-4283-acc1-4f414361eb4a,9,2,83,0
9844297a-fef7-483d-9ac5-3c2488dcabb9,37,2,41,0
985ab3ad-ddea-43ad-8713-ac036f16181c,113,2,5,0
98717ea4-522f-459d-95d3-268da57326a5,322,1,60,0
989093ff-b093-41f8-af11-b3a6e6a053b0,37,1,38,0
9893a901-5a7c-4328-8af8-298ea8d8d518,385,1,100,3
9897bd22-ecd3-4ff2-991c-62396b4a67a2,293,4,51,0
98a7ce78-5bfb-4cfe-9875-03328b1654f1,231,5,40,0
98b42141-5437-4580-8a2d-c2ebbd779a49,117,4,95,1
98e72728-5c14-4735-82e5-e9615b297c36,322,3,40,0
990da8ab-945c-4544-b012-65c0f1e0507a,306,6,50,0
991a9184-e14c-4347-ad23-8acbc0b037d7,372,4,60,0
99807c34-cf82-4fee-a48a-831699fbe90d,270,3,30,0
9984f873-18b7-459c-8f7c-5be705a59509,214,1,80,0
9987f47b-dc3f-4c4d-a002-e3371d1876af,142,6,130,2
9998f1c0-9db3-4e72-bb26-022287ab3b22,276,1,40,0
99b122bc-6f7a-4dd1-80e3-3f76336c26a8,99,2,130,2
99dc5760-2d4d-4edb-a2d2-57faba59957c,145,1,90,0
99f2d79c-4f99-433c-a855-a9703d6315f2,206,4,65,0
99f3329f-c5d2-420f-8aca-e67d0198b795,351,6,70,0
99fe5a5e-ab80-4c57-bc23-728865303409,204,2,65,0
9a606eca-91e5-4c2f-88d1-fb99db368377,137,3,70,0
9a7ca4fa-0fb6-47bb-be9b-c3d8f9a6ea4d,25,6,90,2
9a7da843-4f7b-48af-a926-c9cdf7991793,165,3,30,0
9acb24b2-e001-4c9e-b7bd-660c3f618714,153,5,80,1
9acfce67-ccf1-48a8-b352-73a89ead627a,96,2,48,0
9ad380ef-72a1-421b-8765-8dcf21ac2878,302,1,50,0
9ad7258d-846d-4f4f-bbed-70fb4a9c07a7,321,4,90,0
9af62582-cf8e-42c9-8082-dcdfcfbd2b23,193,1,65,0
9af94a4b-a772-44c6-bcfc-377db4b2f47c,231,6,40,0
9b2552cf-d422-4212-adb2-dacc9058a065,103,2,95,0
9b25af96-2f66-4277-ada4-fe0fddf1c9ed,114,2,55,0
9b41103f-f903-4168-82b8-36b0122c6a3a,83,6,60,0
9b52d2e8-8acc-4d6e-b8f9-2dbb5daa81b3,282,3,65,0
9b5f5458-653c-4c2c-bdee-6f1ba0fad1e3,298,6,20,0
9b65d913-8b58-45c8-99a2-abd7d665b5cc,109,4,60,0
9b74c083-9730-47d6-a995-47ba81195c1d,277,3,60,0
9b75fe4a-8457-48cc-b825-2a0310c083b3,141,4,65,0
9b7718bf-0aef-419a-b25f-2303957d7ef4,365,1,110,3
9b97a465-b35f-42e8-a5b3-ff30ad059fca,336,4,100,1
9b9d5682-f375-4179-89b1-14fbbcf3257b,8,2,63,0
9b9f53fd-b662-4854-aca6-78283160e6bc,10,5,20,0
9baaacb8-5d30-4775-93b0-dee260d62bb9,97,4,73,0
9bb5098a-f049-405c-b8a7-ecb9082f4b8c,95,2,45,0
9c00b2e0-f460-4428-b743-3faa62f9b5a4,257,3,70,0
9c1f92af-e4ae-4827-9a5f-5734b698a57a,217,2,130,2
9c2fa13e-516e-4529-929b-2a1740fc31cd,179,1,55,0
9c556f8e-05a5-418f-9b52-06d0ea201d60,12,1,60,0
9c643c7f-0f7d-4e50-ae25-506f31e01fc4,232,5,60,0
9c6f70d0-84bb-408e-84b1-02a1cfbeffe6,34,5,75,0
9c7e3921-eab0-496a-8199-5d45cb495ee1,96,5,90,1
9cc2b378-a244-4107-a53c-e8af9c280423,105,2,80,0
9cf3f9e1-e3ec-4798-8ca1-cce4ca3bad93,9,1,79,0
9cfc04d8-f862-48d2-a2f4-09ee5f2c6ac6,335,1,73,0
9d05bdd3-03f5-4921-bae2-cb90cd5dde2e,363,5,50,0
9d0bdcc4-bdd3-4bb0-a208-12dfff363142,336,2,100,1
9d0eb5cc-60ab-4f73-a12e-db6f02ada618,136,3,60,0
9d2466a3-3dfd-4891-b6f1-ec209bab5c7e,176,2,40,0
9d33691c-b891-4b52-a211-d4b910c25040,40,4,85,0
9d3b2f5d-5962-4a9c-9b0c-5c2f6becb238,166,6,85,0
9d822d6f-6de1-4f63-af79-e5243930e75b,17,3,55,0
9dae4a43-7a01-4f10-9153-eee63b92136f,249,1,106,0
9dde9a6f-0ad4-4f5e-a54a-71843c945bf9,348,2,125,2
9dfc97c9-6172-4c7f-8524-4ce92da4aec1,133,2,55,0
9e178735-57ce-410d-a463-95ba91dc1018,329,5,50,0
9e72b3f1-6ca3-4aa7-b44c-42ddb2ba4186,75,3,115,2
9e87a507-a03a-4ddd-9a2d-c209ae47066c,143,5,110,0
9e947315-e74c-4171-b069-0658cd006145,159,4,59,0
9e95d3da-8d41-4519-9580-62a90f2aa94d,89,5,100,0
9ea94b94-35dc-40ce-b918-e7186fbc022d,115,3,80,0
9ec9f80a-9aaa-49f6-b6c8-8ca8e98e7c7c,31,4,75,0
9eed5ca0-6af7-442b-9e17-3027e858fb8e,218,3,40,0
9f174d8d-e1d4-443b-9c8c-0f4285987e13,200,4,85,0
9f45a714-950f-40a7-8271-5e58df43ca19,19,1,30,0
9f7b89d1-7400-4f19-b94d-9f33f0ab35d3,340,6,60,0
9f97e5e4-df25-4e3b-aef6-8b151cc600d7,288,2,80,0
9fa0fc6c-619b-4f0c-bb25-51bc7a0805b5,198,1,60,0
9fcf32fe-51d7-4fb3-8a7f-ed38e43e7ef3,147,4,50,0
9fd0189b-5284-4909-802c-ce9c20ac3f19,47,4,60,0
9fd4bc35-9e45-472e-9cfb-5bde81d662b9,115,6,90,0
9ff37f8e-2c18-4920-ba66-7db04e044ae0,92,2,35,0
a0095a33-2b22-40a7-9a2c-c65c7a14db53,363,4,55,0
a00b2cf1-cbb4-41c9-9b44-f1dec090cdad,58,4,70,0
a01d4265-4880-4f95-96ed-49a501cfb3db,297,3,60,0
a0212e9b-297c-44a7-8d59-a6c4041ebc48,195,3,85,0
a04c80e5-20cf-4044-8815-bf4f9047e71e,28,3,110,2
a04fae55-3d43-4227-a7e2-5b3b76cdd606,101,5,80,0
a05a8a36-0633-4ef5-b91f-939752d55127,224,4,105,1
a06ef816-3874-4936-8503-71ecd65665f8,268,6,15,0
a0800551-b640-432e-bcd0-0cd6581afafd,150,4,154,3
a098ff6d-49eb-4e05-8c37-59cb2cf8dee0,120,5,55,0
a0e46755-afee-4f3d-9a2a-911a184e9894,92,4,100,1
a138e658-5525-4c58-943f-dae49ae266d2,360,3,48,0
a160d347-6863-4af9-9b4d-8fead4ebc079,250,4,110,0
a1ab28fb-820f-461b-b31c-8125d2215885,156,2,64,0
a1b51e0f-04ae-477a-88ae-c2dc5493e585,175,3,65,0
a1c6e800-dc47-42cb-8758-f882f426a126,362,3,80,0
a1cb86a8-be68-40f0-b324-a5fc2f64dd9c,151,5,100,0
a1e888be-a283-4b11-af1a-538aafd43fac,100,1,40,0
a1f3217b-7f64-467e-a0c7-cd087d564956,244,4,90,0
a23710b7-2c69-4e2e-9e8b-44992b3b6117,311,5,75,0
a23ea6b3-f60c-470d-a7dd-7c96ba68125f,317,1,100,2
a2b40031-bd4b-49df-875d-e5d20e673983,375,1,60,0
a2c41ef2-61fc-4779-8280-49ba710361f9,243,3,75,0
a2c73e0c-75e0-4c9e-85cf-2f8ced560a65,333,1,45,0
a311b2a4-6fd2-44be-99e1-7ecc19c826ef,310,4,105,0
a3592db1-6061-4772-8047-9caf7ba8bed4,236,6,35,0
a35feed8-76d7-4576-9edf-8683c0646341,27,1,50,0
a411ec9c-9d3f-4e40-896c-c5537c340998,265,5,30,0
a42e7906-2951-40ee-8b73-1eb166a5af32,152,3,65,0
a44d88d0-8209-4b75-87a6-679514e12517,128,6,110,1
a4634585-762f-4cfa-90f3-5042a820d430,315,2,60,0
a4d55d1d-739d-491b-88db-61f2b37ba1b3,350,5,125,2
a4ebfd7a-96af-4b6d-a7fd-cc1f46bd39bf,156,6,80,1
a544bed8-b2ba-4190-8aa4-d1a8450f216c,51,4,50,0
a575ad5e-c06b-4e10-968f-0093f243c188,246,2,64,1
a578ed52-aa16-4511-a479-2be88abeb54e,240,1,45,0
a58c90e8-ebb4-49d8-b65f-2bc65ff1a9f2,330,6,100,2
a5a40e98-4e90-4c39-9f78-6301177ee654,201,2,72,1
a5b181d2-803a-43d2-beb0-c6b30b23f45b,209,3,50,0
a5c7b3de-2e2f-4d87-8a7b-1f2a480d7f35,267,2,70,0
a5e26fd6-65d8-41c6-a597-66464f0a9e0e,42,2,80,0
a6019d28-c820-4b3d-94c7-e3dee144d229,71,6,70,0
a619308b-ffb0-4fab-a77f-cf7f37b08042,275,1,90,0
a67bd5d7-5477-4a6a-a8ae-907c364e172c,248,4,95,0
a6a7743c-b7fe-459c-87cf-47965a36251c,353,3,35,0
a6b6332b-2bca-4ac3-83e8-cf79407cb912,343,3,55,0
a712ad92-1829-4e32-8e60-e291f7c9bd9a,235,1,55,0
a7188681-4efa-4e7f-8312-cbe8659df288,106,2,120,2
a718ee8c-9c05-495e-939c-621e47035d0c,21,1,40,0
a7267c9c-a9fd-4098-b896-d60b2575ce37,135,1,65,0
a734d546-2781-4fdf-925c-e49f75f56afc,305,3,140,2
a73e6824-6077-414d-b958-ab0c31a269f2,62,1,90,0
a74191d1-3dbb-4737-98a8-b33939a37a94,79,3,65,0
a755775b-3931-44b9-8674-e243264686bc,74,4,30,0
a769b9e0-70df-487b-a8de-2e27805e6c5c,268,4,25,0
a76b9f11-f3b8-44bc-b8a3-2805a6eda00b,160,3,100,1
a76c8f7e-0a45-4d78-b46c-5d8d13511aac,158,4,44,0
a7853f23-38b2-4f45-964a-732974b860cb,69,6,40,0
a7903c71-5f3d-4a99-bde3-dc465fb42b7b,303,1,50,0
a792478f-67f0-49d5-8232-cd8beb152b11,25,3,40,0
a79a596c-8c80-43c1-b05b-19583ec2fc6e,236,3,35,0
a7ab475b-6e9c-4984-8b3d-20b5dc0db41b,261,4,30,0
a7b83add-f428-446a-ba3d-51c2bd5e4715,76,5,65,0
a7f3349d-476b-41c8-8dfb-4145e0323e73,251,6,100,0
a7f525fb-89a5-48ef-9c48-00c9436a6c88,238,5,65,0
a800faa8-87f4-441e-8605-36e9bdcaf482,185,6,30,0
a8124e6c-a041-4445-bb41-e0ad77170c9e,216,4,50,0
a81270ae-c0bc-40d4-97bf-619c41567284,308,2,60,0
a8193a75-b45a-4c5a-9d96-a0252dd05667,348,3,100,0
a84460a1-e8fe-4526-bcbc-c5eab4aa8a18,255,1,45,0
a85a45c8-3165-4d76-a2ea-67f10dd11de6,113,6,50,0
a87fc622-3aef-4e04-90d5-2911e6efef9f,328,2,100,1
a8ce9c43-eaa2-49e0-861c-5d71d81dc802,209,1,60,0
a8d113cd-be52-435d-9b1e-e64064dde624,354,3,65,0
a8ef8233-6518-4d79-90fc-5c349d2851f2,176,6,40,0
a93becd4-25df-4662-a852-83acdcea00ab,305,1,60,0
a956efbe-7b90-464f-bb96-0f4392ff66bd,340,4,76,0
a98f116c-8e3a-4719-b08e-758d6d8a4817,270,1,40,0
a99387a9-7fba-416c-9249-f6762f877ef3,348,1,75,0
a9db3631-5fdc-49df-a846-6b60d1673ad1,48,4,40,0
aa00b73e-2b53-40a7-9453-98918f54539e,84,4,35,0
aa542956-de98-4227-9514-87eae803bacb,249,6,110,0
aa8036b0-bcbb-4afd-9f42-601b8902ac2a,328,5,45,0
aa8bdb1d-5a2c-4c3b-ac19-6cc27ef1b5bc,221,4,60,0
aa99603d-c43e-4e0a-a3b0-d1d171f05011,32,4,40,0
aad7f14a-a668-4f91-abd8-4994f8d9b386,63,3,15,0
ab2d5659-0730-4097-8cce-110bf188bf75,162,2,76,0
ab3319cf-ae5e-4415-8b15-0d464d01962b,245,3,115,1
ab3ca1d4-e055-4818-96ff-98e64b90bf59,272,2,70,0
ab538002-333c-41c3-866b-6525cb5356f8,45,6,50,0
ab5fa862-7c65-4868-b7bb-4edbd3ee0558,155,3,43,0
ab61dd2f-680e-4a31-9958-fd7fdb44b91c,70,3,50,0
ab75a9b7-f791-43ce-a17e-e939ecc79c7b,230,4,95,1
ab78e3a6-b135-4ecb-a5f1-e29a31d542f5,310,6,105,2
ab84b63c-a9b8-4980-b987-a9ab4d356e0c,68,5,85,0
ab880882-8e91-47c3-8d2b-ad7677838aa5,346,1,86,0
abaa48e8-1be4-4c72-b1db-74755553b53f,243,5,100,0
abafcb56-f3b4-4279-b3fe-9986016776ef,201,4,72,1
abe49b20-a6d9-44d2-899d-fb6737807576,292,5,30,0
ac1f5c64-b70f-45df-ab99-b2e685438fb7,32,1,46,0
ac34d29b-e51f-418d-b648-6cb50cffe471,247,1,70,0
acbdef21-9d40-4a43-833f-01c28b1536e7,107,2,105,0
acc86c73-1747-4d60-8aa3-5e8d01d6a41a,110,1,65,0
ad1532e5-954b-4879-94f6-68f220ff1ba5,262,5,60,0
ad171945-bffc-4faf-bcbe-4439f852ed62,132,2,48,0
ad479b13-2135-4c04-8835-2408b0c40a2d,344,5,120,2
ad604302-eb8a-40fc-9ce3-a0d2b6c0d0a8,157,5,85,0
ad69ac82-a94d-407e-b349-252e2117d865,337,1,90,0
ad94c3e9-58b8-4516-bd29-8871986c4a80,63,4,105,1
ada870bd-6c38-42d2-afaa-3782b8de967a,176,5,105,2
adce51bd-bb15-477b-9208-a254fe8fc241,338,6,70,0
ae34d890-1b29-4099-98f3-94ba0dfcea8c,48,3,50,0
ae5ce306-eb33-49cf-b74c-68171f3176e8,351,1,70,1
ae771339-e7d6-4419-8141-7d73b1c021ec,308,6,80,2
ae865f94-d3ed-402f-922e-423bcafd1deb,71,3,65,0
ae88a16b-57c8-4b88-b7c3-9b8ab61a6959,233,1,85,0
ae9ec1d8-db78-4c82-b29d-9b83db2fe922,310,1,70,0
aed3e561-4ba7-49a2-91a7-e2f7b0db595c,45,5,90,0
aef67872-9898-4133-9f57-cc4314a696ae,24,4,65,0
af0f052f-5871-48d9-b69e-2f5cd9a4734e,198,5,42,0
af5dbd36-eb60-4880-b676-834d33d31c6c,141,3,105,0
af6b9dda-b374-48fc-8f3c-6b90dcf0b15b,191,3,30,0
af6e25b8-89e1-44d1-918d-55ef92aa7d18,274,2,70,2
af7d66bc-37d5-4811-9aa5-1ac2645eb0ce,210,3,75,0
afb20c4f-9f51-450b-89e0-f73fd6e561f0,351,4,70,0
afc3bdf2-f261-42e7-97a0-c508a2c540f2,323,4,105,1
afe30474-9231-4b97-bac2-ca52ef7d2bc0,309,4,65,0
aff6179f-af81-4bde-b724-2194d6973294,91,4,85,0
afffae84-9218-43a5-83ec-f357e7d132ba,53,4,65,0
b01b83c8-f9ba-42fc-86fe-4ec1fd30e9d6,69,2,75,1
b02b9cad-c01c-4716-b8dc-b5b272f8be5c,235,5,45,0
b0362522-6ef7-48d6-86d8-5a2dd5be58f6,43,2,50,0
b0367b31-91a9-4670-b77f-d971639272bf,304,5,40,0
b0400ccf-b7a7-40b9-bd29-db73064994d3,327,2,60,0
b04023c1-e86a-4632-b217-100397d9b4f8,218,2,40,0
b04fe6a7-0c0c-4d3c-9c38-88a28fc1a706,384,6,95,0
b0816c0d-2565-4caa-9095-117a1f4f5363,175,5,65,1
b08b05cd-d5b1-4068-aab0-01cb9c3373fa,89,3,75,0
b0aeb72f-ec1a-4e3b-a9b6-97ec02412000,320,6,60,0
b0d85c0c-19a3-4ed1-b3c9-ceb7c93db07d,212,3,100,0
b0da40a3-b9db-4173-80af-d30a432a1f3d,53,2,70,0
b0ffda2f-60f0-4ce8-85be-1c4012bb91e2,269,6,65,0
b115ad31-0069-480d-b3f0-a466f50a1dc4,265,6,20,0
b125f493-dfc7-4c41-83fa-80fb014cf374,70,6,55,0
b1498e8d-e850-484e-8bd5-74d8393d8b86,298,3,40,0
b1b08ef7-facf-4088-9bc1-0f2772a14f08,61,2,65,0
b1b8aa0e-f20f-4670-8e8e-53d9a9f7c804,214,3,75,0
b1c7669c-87bb-4c91-a42e-4c8a4a9b592a,338,3,85,0
b1c9366e-bcda-4151-a67c-cde25f3cd4e9,25,2,55,0
b1caedae-791e-41e4-ba27-cd478c31750f,263,2,30,0
b22fbe30-e4c2-476a-bf1a-395ec3711421,185,2,100,0
